Age,Education,Marital_Status,Income,Spending,Seniority,Has_child,Children,Wines,Fruits,Meat,Fish,Sweets,Gold
42,Postgraduate,Alone,21359.00,48.00,17.73,Has child,1 child,12.00,2.00,17.00,6.00,1.00,10.00
39,Postgraduate,Alone,73170.00,726.00,4.20,No child,No child,184.00,174.00,256.00,50.00,30.00,32.00
59,Postgraduate,In couple,52750.00,860.00,20.23,Has child,1 child,393.00,0.00,239.00,90.00,69.00,69.00
28,Postgraduate,In couple,91820.00,1497.00,10.50,No child,No child,410.00,73.00,747.00,76.00,161.00,30.00
44,Postgraduate,In couple,65968.00,495.00,4.83,Has child,1 child,376.00,9.00,83.00,19.00,4.00,4.00
38,Postgraduate,In couple,30772.00,20.00,6.87,Has child,2 children,7.00,2.00,4.00,2.00,1.00,4.00
60,Postgraduate,Alone,22507.00,570.00,22.63,No child,No child,68.00,0.00,226.00,51.00,157.00,68.00
42,Postgraduate,In couple,65685.00,769.00,6.30,Has child,1 child,642.00,14.00,49.00,0.00,7.00,57.00
36,Undergraduate,In couple,25804.00,55.00,13.27,Has child,1 child,8.00,7.00,9.00,13.00,6.00,12.00
34,Postgraduate,Alone,76412.00,1808.00,17.23,No child,No child,840.00,53.00,804.00,23.00,71.00,17.00
42,Postgraduate,In couple,22063.00,55.00,14.07,Has child,1 child,7.00,10.00,13.00,3.00,11.00,11.00
53,Postgraduate,Alone,57091.00,577.00,3.70,No child,No child,464.00,5.00,64.00,7.00,0.00,37.00
51,Postgraduate,In couple,22419.00,162.00,17.80,No child,No child,30.00,3.00,47.00,19.00,21.00,42.00
55,Postgraduate,In couple,87771.00,1957.00,16.67,Has child,1 child,1492.00,38.00,287.00,50.00,57.00,33.00
55,Undergraduate,Alone,78353.00,1576.00,17.87,Has child,1 child,752.00,122.00,476.00,39.00,153.00,34.00
60,Postgraduate,In couple,93404.00,1616.00,17.17,Has child,3 children,1279.00,15.00,287.00,20.00,0.00,15.00
52,Postgraduate,Alone,37859.00,36.00,21.00,Has child,3 children,22.00,1.00,8.00,2.00,1.00,2.00
56,Postgraduate,Alone,80995.00,1482.00,17.03,Has child,1 child,860.00,28.00,409.00,73.00,56.00,56.00
30,Postgraduate,In couple,16529.00,22.00,7.23,Has child,1 child,3.00,0.00,5.00,13.00,0.00,1.00
38,Postgraduate,Alone,55412.00,63.00,10.53,Has child,2 children,10.00,5.00,28.00,11.00,1.00,8.00
22,Postgraduate,Alone,48789.00,680.00,25.13,No child,No child,351.00,16.00,156.00,7.00,5.00,145.00
47,Postgraduate,In couple,56575.00,542.00,17.23,Has child,2 children,421.00,5.00,90.00,0.00,16.00,10.00
34,Undergraduate,In couple,25130.00,50.00,12.23,Has child,1 child,2.00,5.00,7.00,0.00,18.00,18.00
47,Postgraduate,In couple,35441.00,39.00,19.90,Has child,2 children,25.00,1.00,9.00,2.00,1.00,1.00
58,Postgraduate,In couple,71391.00,1043.00,18.47,Has child,1 child,336.00,123.00,274.00,46.00,123.00,141.00
42,Postgraduate,Alone,49494.00,385.00,17.57,Has child,1 child,191.00,9.00,97.00,0.00,6.00,82.00
34,Postgraduate,Alone,81702.00,1633.00,24.70,No child,No child,563.00,50.00,774.00,28.00,31.00,187.00
34,Undergraduate,Alone,45889.00,46.00,15.30,Has child,1 child,31.00,0.00,6.00,0.00,1.00,8.00
37,Postgraduate,Alone,56628.00,761.00,6.57,Has child,1 child,479.00,5.00,82.00,7.00,17.00,171.00
64,Postgraduate,In couple,34026.00,76.00,14.17,Has child,2 children,18.00,6.00,15.00,12.00,8.00,17.00
40,Postgraduate,In couple,40049.00,290.00,22.47,Has child,1 child,91.00,65.00,52.00,10.00,44.00,28.00
26,Postgraduate,Alone,34176.00,89.00,4.83,Has child,1 child,5.00,7.00,24.00,19.00,14.00,20.00
33,Postgraduate,In couple,19419.00,70.00,23.10,Has child,1 child,2.00,14.00,28.00,16.00,3.00,7.00
54,Undergraduate,In couple,82504.00,1066.00,14.47,No child,No child,362.00,50.00,431.00,134.00,35.00,54.00
44,Postgraduate,In couple,81205.00,2009.00,8.80,No child,No child,724.00,74.00,929.00,97.00,55.00,130.00
23,Undergraduate,Alone,61618.00,1345.00,24.50,No child,No child,605.00,91.00,399.00,0.00,45.00,205.00
58,Postgraduate,Alone,55284.00,764.00,21.63,Has child,1 child,547.00,7.00,140.00,0.00,7.00,63.00
51,Postgraduate,Alone,49980.00,195.00,11.53,Has child,1 child,104.00,1.00,54.00,13.00,9.00,14.00
34,Postgraduate,In couple,15072.00,53.00,17.07,Has child,2 children,8.00,2.00,15.00,0.00,10.00,18.00
40,Postgraduate,Alone,49166.00,368.00,15.93,Has child,1 child,224.00,2.00,25.00,7.00,0.00,110.00
60,Postgraduate,In couple,65324.00,544.00,8.87,Has child,1 child,384.00,0.00,102.00,21.00,32.00,5.00
57,Undergraduate,In couple,82347.00,1853.00,23.23,No child,No child,556.00,54.00,845.00,202.00,133.00,63.00
48,Postgraduate,In couple,30843.00,35.00,4.37,Has child,2 children,24.00,0.00,2.00,0.00,0.00,9.00
40,Postgraduate,In couple,46374.00,446.00,6.70,Has child,1 child,408.00,0.00,21.00,0.00,0.00,17.00
35,Postgraduate,Alone,60474.00,1180.00,18.37,Has child,1 child,265.00,199.00,303.00,234.00,9.00,170.00
41,Postgraduate,In couple,38576.00,41.00,7.13,Has child,1 child,34.00,0.00,7.00,0.00,0.00,0.00
29,Postgraduate,In couple,55357.00,727.00,19.73,Has child,2 children,374.00,64.00,116.00,84.00,25.00,64.00
48,Postgraduate,In couple,37758.00,40.00,24.33,Has child,2 children,27.00,2.00,10.00,0.00,0.00,1.00
25,Undergraduate,In couple,85710.00,1062.00,17.23,No child,No child,600.00,20.00,350.00,29.00,30.00,33.00
45,Postgraduate,In couple,23228.00,40.00,8.37,Has child,1 child,13.00,2.00,18.00,6.00,1.00,0.00
45,Postgraduate,In couple,44602.00,292.00,7.70,Has child,2 children,167.00,2.00,89.00,0.00,0.00,34.00
27,Postgraduate,In couple,7500.00,15.00,21.10,No child,No child,0.00,2.00,3.00,4.00,1.00,5.00
25,Undergraduate,In couple,38683.00,341.00,24.33,Has child,1 child,46.00,35.00,69.00,84.00,41.00,66.00
39,Undergraduate,Alone,49514.00,369.00,9.70,Has child,1 child,88.00,39.00,78.00,58.00,13.00,93.00
41,Postgraduate,In couple,57906.00,401.00,16.00,Has child,1 child,243.00,11.00,119.00,10.00,3.00,15.00
48,Postgraduate,Alone,43456.00,393.00,18.57,Has child,1 child,275.00,11.00,68.00,25.00,7.00,7.00
28,Postgraduate,Alone,19485.00,10.00,12.50,Has child,2 children,6.00,0.00,4.00,0.00,0.00,0.00
36,Postgraduate,In couple,53172.00,486.00,17.20,Has child,1 child,121.00,62.00,90.00,68.00,20.00,125.00
35,Postgraduate,In couple,30545.00,69.00,23.90,Has child,1 child,4.00,12.00,15.00,19.00,7.00,12.00
31,Postgraduate,In couple,70123.00,1727.00,12.37,No child,No child,1308.00,0.00,396.00,23.00,0.00,0.00
55,Postgraduate,Alone,62450.00,995.00,9.03,Has child,1 child,515.00,47.00,267.00,62.00,66.00,38.00
38,Postgraduate,In couple,21675.00,45.00,3.83,Has child,1 child,4.00,0.00,16.00,17.00,4.00,4.00
33,Undergraduate,Alone,42395.00,182.00,6.10,Has child,2 children,48.00,13.00,57.00,24.00,15.00,25.00
36,Postgraduate,In couple,61346.00,989.00,12.10,Has child,1 child,562.00,58.00,168.00,43.00,16.00,142.00
61,Postgraduate,In couple,80812.00,1677.00,12.73,No child,No child,769.00,22.00,500.00,210.00,143.00,33.00
43,Postgraduate,Alone,42835.00,595.00,15.37,Has child,2 children,379.00,4.00,93.00,12.00,9.00,98.00
31,Postgraduate,In couple,39922.00,156.00,19.90,Has child,1 child,29.00,12.00,59.00,19.00,1.00,36.00
58,Postgraduate,Alone,86424.00,1226.00,6.07,No child,No child,387.00,68.00,569.00,89.00,45.00,68.00
36,Undergraduate,In couple,17117.00,128.00,20.83,Has child,1 child,12.00,23.00,38.00,30.00,18.00,7.00
42,Postgraduate,Alone,24762.00,86.00,7.87,Has child,1 child,6.00,10.00,12.00,3.00,15.00,40.00
39,Postgraduate,In couple,35797.00,68.00,23.93,Has child,1 child,27.00,1.00,14.00,4.00,1.00,21.00
39,Postgraduate,Alone,36627.00,16.00,14.60,Has child,2 children,9.00,1.00,5.00,0.00,0.00,1.00
33,Undergraduate,In couple,51111.00,55.00,3.57,Has child,2 children,22.00,0.00,19.00,6.00,5.00,3.00
42,Postgraduate,Alone,86857.00,2114.00,25.07,No child,No child,899.00,102.00,838.00,133.00,102.00,40.00
44,Postgraduate,In couple,82072.00,2018.00,15.30,No child,No child,889.00,55.00,685.00,168.00,92.00,129.00
61,Postgraduate,Alone,46231.00,263.00,22.57,Has child,3 children,189.00,2.00,55.00,0.00,5.00,12.00
55,Postgraduate,In couple,42243.00,55.00,9.90,Has child,2 children,48.00,0.00,2.00,0.00,0.00,5.00
52,Postgraduate,In couple,51195.00,564.00,18.37,Has child,2 children,230.00,14.00,156.00,82.00,24.00,58.00
36,Postgraduate,Alone,68092.00,1281.00,9.73,No child,No child,852.00,60.00,207.00,78.00,36.00,48.00
41,Postgraduate,In couple,31814.00,83.00,20.07,Has child,1 child,35.00,3.00,20.00,4.00,1.00,20.00
49,Postgraduate,Alone,51390.00,353.00,25.20,Has child,2 children,205.00,20.00,47.00,23.00,2.00,56.00
31,Postgraduate,In couple,76630.00,1003.00,8.77,No child,No child,255.00,31.00,446.00,40.00,56.00,175.00
23,Undergraduate,Alone,26868.00,14.00,5.23,Has child,1 child,0.00,0.00,1.00,8.00,3.00,2.00
71,Postgraduate,Alone,48948.00,902.00,20.33,No child,No child,437.00,8.00,206.00,160.00,49.00,42.00
42,Postgraduate,Alone,55260.00,1139.00,22.03,Has child,1 child,825.00,8.00,53.00,11.00,0.00,242.00
58,Postgraduate,In couple,64090.00,797.00,14.10,Has child,1 child,316.00,58.00,161.00,76.00,51.00,135.00
56,Postgraduate,Alone,78331.00,1638.00,8.47,Has child,1 child,756.00,138.00,354.00,160.00,169.00,61.00
40,Postgraduate,In couple,37087.00,401.00,13.97,Has child,1 child,194.00,55.00,134.00,15.00,0.00,3.00
28,Postgraduate,Alone,21846.00,84.00,11.57,Has child,1 child,7.00,17.00,18.00,6.00,10.00,26.00
56,Postgraduate,In couple,81320.00,928.00,20.17,No child,No child,183.00,33.00,493.00,59.00,103.00,57.00
44,Postgraduate,Alone,54137.00,203.00,13.80,Has child,1 child,171.00,0.00,11.00,0.00,1.00,20.00
47,Postgraduate,In couple,66825.00,858.00,14.90,No child,No child,243.00,101.00,405.00,29.00,40.00,40.00
41,Postgraduate,In couple,57100.00,409.00,10.13,No child,No child,181.00,21.00,69.00,39.00,3.00,96.00
45,Postgraduate,In couple,58917.00,282.00,18.63,Has child,3 children,151.00,7.00,89.00,0.00,7.00,28.00
37,Postgraduate,Alone,85072.00,1423.00,5.93,No child,No child,494.00,92.00,391.00,194.00,11.00,241.00
53,Postgraduate,Alone,86429.00,1449.00,10.57,No child,No child,464.00,28.00,873.00,29.00,18.00,37.00
43,Postgraduate,Alone,45684.00,28.00,10.20,Has child,1 child,5.00,1.00,5.00,10.00,0.00,7.00
40,Postgraduate,In couple,47889.00,67.00,9.10,Has child,1 child,29.00,0.00,29.00,0.00,5.00,4.00
28,Postgraduate,In couple,45921.00,199.00,6.93,No child,No child,102.00,9.00,49.00,24.00,3.00,12.00
48,Postgraduate,Alone,78420.00,1453.00,15.40,No child,No child,604.00,28.00,674.00,91.00,28.00,28.00
22,Postgraduate,In couple,75114.00,1253.00,11.03,No child,No child,571.00,12.00,523.00,63.00,60.00,24.00
51,Postgraduate,Alone,52278.00,1198.00,20.57,Has child,1 child,953.00,0.00,71.00,0.00,0.00,174.00
42,Postgraduate,In couple,35641.00,178.00,14.90,Has child,1 child,63.00,3.00,67.00,8.00,9.00,28.00
20,Postgraduate,Alone,95529.00,1990.00,22.33,No child,No child,770.00,29.00,890.00,250.00,27.00,24.00
60,Postgraduate,In couple,62820.00,976.00,17.03,No child,No child,398.00,61.00,265.00,138.00,61.00,53.00
54,Postgraduate,In couple,73113.00,1001.00,9.40,No child,No child,741.00,19.00,154.00,50.00,9.00,28.00
32,Postgraduate,In couple,84169.00,1919.00,14.10,No child,No child,1478.00,19.00,403.00,0.00,19.00,0.00
60,Undergraduate,Alone,42607.00,350.00,10.70,Has child,1 child,156.00,29.00,56.00,30.00,32.00,47.00
60,Postgraduate,Alone,74637.00,1650.00,16.80,No child,No child,960.00,64.00,464.00,146.00,0.00,16.00
59,Postgraduate,In couple,46015.00,46.00,5.80,Has child,2 children,38.00,0.00,2.00,0.00,0.00,6.00
21,Postgraduate,Alone,72354.00,1228.00,17.83,No child,No child,315.00,26.00,473.00,220.00,12.00,182.00
45,Postgraduate,Alone,39858.00,95.00,20.60,Has child,1 child,15.00,20.00,25.00,2.00,7.00,26.00
66,Postgraduate,In couple,34469.00,62.00,5.10,Has child,2 children,19.00,6.00,20.00,0.00,5.00,12.00
28,Postgraduate,In couple,83033.00,1761.00,4.63,Has child,1 child,812.00,99.00,431.00,237.00,149.00,33.00
35,Postgraduate,In couple,24401.00,467.00,25.47,No child,No child,73.00,28.00,217.00,10.00,24.00,115.00
36,Postgraduate,In couple,77583.00,1149.00,7.87,No child,No child,372.00,23.00,384.00,250.00,12.00,108.00
32,Undergraduate,Alone,74116.00,2052.00,9.27,No child,No child,871.00,111.00,704.00,145.00,55.00,166.00
21,Postgraduate,Alone,74293.00,1127.00,5.10,No child,No child,375.00,152.00,335.00,93.00,91.00,81.00
38,Postgraduate,In couple,68397.00,1416.00,10.70,Has child,1 child,760.00,80.00,466.00,17.00,13.00,80.00
40,Postgraduate,In couple,79632.00,1113.00,5.97,No child,No child,471.00,0.00,510.00,99.00,21.00,12.00
25,Postgraduate,Alone,46107.00,125.00,7.87,Has child,1 child,31.00,9.00,27.00,16.00,9.00,33.00
63,Postgraduate,Alone,64950.00,966.00,26.10,Has child,1 child,819.00,0.00,72.00,12.00,0.00,63.00
25,Undergraduate,In couple,25443.00,32.00,21.70,Has child,1 child,1.00,4.00,3.00,8.00,9.00,7.00
62,Postgraduate,Alone,75127.00,833.00,4.50,No child,No child,203.00,35.00,305.00,46.00,17.00,227.00
43,Postgraduate,In couple,32892.00,46.00,4.40,Has child,1 child,26.00,0.00,15.00,2.00,1.00,2.00
43,Postgraduate,In couple,71796.00,960.00,11.50,No child,No child,354.00,21.00,311.00,167.00,75.00,32.00
44,Postgraduate,In couple,67536.00,1829.00,16.67,Has child,1 child,1253.00,0.00,447.00,23.00,71.00,35.00
43,Postgraduate,Alone,55239.00,779.00,14.90,Has child,1 child,371.00,17.00,238.00,23.00,24.00,106.00
39,Postgraduate,Alone,60554.00,811.00,14.03,Has child,1 child,588.00,7.00,76.00,110.00,15.00,15.00
62,Undergraduate,Alone,64831.00,1120.00,16.03,Has child,2 children,480.00,86.00,249.00,75.00,86.00,144.00
52,Postgraduate,In couple,56067.00,725.00,14.70,Has child,1 child,517.00,12.00,54.00,16.00,6.00,120.00
31,Postgraduate,Alone,82025.00,1187.00,16.47,No child,No child,267.00,98.00,606.00,48.00,70.00,98.00
61,Postgraduate,In couple,94384.00,2302.00,19.30,No child,No child,1111.00,24.00,790.00,160.00,45.00,172.00
28,Undergraduate,Alone,14906.00,66.00,21.70,No child,No child,7.00,7.00,14.00,7.00,16.00,15.00
27,Postgraduate,In couple,51563.00,1250.00,24.43,No child,No child,1166.00,0.00,48.00,0.00,0.00,36.00
32,Undergraduate,In couple,57937.00,683.00,7.67,Has child,1 child,261.00,42.00,144.00,55.00,48.00,133.00
35,Postgraduate,Alone,68274.00,305.00,12.30,Has child,2 children,135.00,25.00,51.00,23.00,25.00,46.00
37,Postgraduate,In couple,39771.00,50.00,10.07,Has child,1 child,6.00,2.00,18.00,2.00,8.00,14.00
39,Undergraduate,Alone,67893.00,995.00,24.43,Has child,1 child,711.00,28.00,142.00,49.00,18.00,47.00
35,Postgraduate,In couple,27922.00,41.00,4.90,Has child,1 child,11.00,0.00,13.00,2.00,4.00,11.00
38,Postgraduate,In couple,52190.00,77.00,4.97,Has child,2 children,42.00,0.00,17.00,0.00,0.00,18.00
41,Postgraduate,Alone,44051.00,171.00,20.43,Has child,2 children,79.00,7.00,58.00,6.00,3.00,18.00
43,Postgraduate,Alone,42767.00,131.00,17.03,Has child,2 children,20.00,6.00,43.00,19.00,5.00,38.00
38,Postgraduate,In couple,46106.00,54.00,4.87,Has child,2 children,30.00,0.00,8.00,2.00,0.00,14.00
38,Postgraduate,In couple,16927.00,53.00,20.03,Has child,2 children,20.00,2.00,23.00,3.00,1.00,4.00
49,Postgraduate,In couple,59754.00,475.00,22.40,Has child,1 child,115.00,27.00,44.00,4.00,146.00,139.00
62,Postgraduate,Alone,53700.00,694.00,25.93,Has child,1 child,263.00,5.00,233.00,69.00,41.00,83.00
41,Postgraduate,In couple,59041.00,96.00,5.00,Has child,2 children,69.00,2.00,15.00,2.00,2.00,6.00
57,Postgraduate,Alone,54237.00,361.00,17.50,Has child,1 child,267.00,3.00,30.00,4.00,0.00,57.00
47,Postgraduate,Alone,70647.00,1079.00,24.77,Has child,1 child,561.00,85.00,171.00,25.00,123.00,114.00
52,Postgraduate,Alone,52597.00,578.00,5.00,Has child,1 child,492.00,0.00,37.00,7.00,0.00,42.00
45,Postgraduate,In couple,41021.00,64.00,21.43,Has child,1 child,14.00,7.00,9.00,6.00,16.00,12.00
39,Postgraduate,In couple,40233.00,149.00,11.83,Has child,1 child,80.00,4.00,46.00,0.00,17.00,2.00
34,Postgraduate,In couple,50183.00,231.00,3.37,Has child,2 children,97.00,12.00,84.00,13.00,10.00,15.00
55,Postgraduate,In couple,54753.00,728.00,12.90,Has child,1 child,197.00,107.00,227.00,7.00,59.00,131.00
41,Postgraduate,In couple,92955.00,1778.00,13.70,No child,No child,693.00,21.00,925.00,31.00,24.00,84.00
41,Postgraduate,In couple,33471.00,93.00,24.07,Has child,1 child,43.00,2.00,27.00,0.00,9.00,12.00
40,Postgraduate,In couple,34596.00,23.00,17.97,Has child,1 child,14.00,0.00,2.00,0.00,0.00,7.00
34,Postgraduate,In couple,44010.00,662.00,24.03,Has child,1 child,186.00,36.00,234.00,86.00,72.00,48.00
26,Postgraduate,In couple,84219.00,1198.00,8.13,No child,No child,434.00,137.00,400.00,45.00,137.00,45.00
46,Postgraduate,In couple,40706.00,81.00,20.83,Has child,3 children,59.00,0.00,11.00,4.00,2.00,5.00
26,Undergraduate,In couple,15716.00,92.00,23.03,Has child,1 child,16.00,5.00,30.00,8.00,7.00,26.00
55,Undergraduate,Alone,59052.00,491.00,10.70,Has child,1 child,230.00,35.00,75.00,63.00,57.00,31.00
43,Postgraduate,In couple,80573.00,1564.00,24.00,No child,No child,829.00,138.00,430.00,60.00,92.00,15.00
52,Postgraduate,In couple,83715.00,926.00,8.10,No child,No child,318.00,8.00,407.00,150.00,35.00,8.00
55,Postgraduate,In couple,82576.00,1910.00,26.47,No child,No child,1206.00,55.00,445.00,168.00,18.00,18.00
49,Postgraduate,In couple,56962.00,411.00,11.93,Has child,3 children,292.00,3.00,77.00,10.00,3.00,26.00
62,Postgraduate,In couple,35704.00,94.00,9.13,Has child,2 children,30.00,9.00,12.00,2.00,11.00,30.00
60,Postgraduate,In couple,53103.00,1085.00,12.90,Has child,1 child,729.00,17.00,133.00,11.00,0.00,195.00
54,Undergraduate,Alone,46779.00,23.00,14.97,Has child,2 children,12.00,1.00,3.00,0.00,0.00,7.00
49,Postgraduate,Alone,4861.00,6.00,3.47,No child,No child,2.00,1.00,1.00,1.00,0.00,1.00
35,Postgraduate,Alone,33462.00,54.00,14.10,Has child,1 child,22.00,3.00,18.00,0.00,0.00,11.00
36,Postgraduate,Alone,63693.00,1150.00,11.83,Has child,1 child,587.00,43.00,337.00,42.00,87.00,54.00
64,Postgraduate,In couple,80763.00,1415.00,13.83,No child,No child,674.00,168.00,108.00,192.00,42.00,231.00
40,Postgraduate,In couple,65352.00,405.00,13.63,Has child,1 child,284.00,3.00,84.00,4.00,7.00,23.00
36,Postgraduate,In couple,82170.00,1908.00,10.43,No child,No child,1023.00,93.00,651.00,49.00,55.00,37.00
45,Postgraduate,In couple,75759.00,2486.00,11.47,No child,No child,1394.00,22.00,708.00,89.00,91.00,182.00
38,Undergraduate,Alone,79689.00,1315.00,17.00,No child,No child,311.00,26.00,640.00,180.00,37.00,121.00
58,Postgraduate,Alone,35340.00,45.00,3.23,Has child,2 children,27.00,0.00,12.00,0.00,1.00,5.00
60,Postgraduate,Alone,85683.00,1789.00,6.57,No child,No child,1296.00,17.00,311.00,45.00,69.00,51.00
42,Undergraduate,In couple,24884.00,19.00,22.47,Has child,1 child,3.00,6.00,7.00,0.00,0.00,3.00
33,Postgraduate,In couple,42021.00,573.00,25.47,Has child,1 child,393.00,5.00,136.00,7.00,5.00,27.00
25,Postgraduate,Alone,64449.00,805.00,7.60,Has child,1 child,218.00,63.00,282.00,137.00,35.00,70.00
60,Postgraduate,Alone,64587.00,108.00,3.47,Has child,2 children,66.00,0.00,16.00,0.00,6.00,20.00
19,Postgraduate,Alone,34824.00,23.00,6.40,No child,No child,4.00,2.00,11.00,2.00,0.00,4.00
36,Postgraduate,In couple,75437.00,1493.00,10.97,No child,No child,795.00,0.00,545.00,95.00,58.00,0.00
57,Postgraduate,In couple,26091.00,89.00,7.37,Has child,2 children,15.00,10.00,19.00,8.00,17.00,20.00
41,Postgraduate,In couple,52845.00,936.00,13.90,Has child,1 child,384.00,25.00,292.00,130.00,41.00,64.00
58,Postgraduate,Alone,46086.00,343.00,11.17,Has child,1 child,244.00,8.00,32.00,7.00,2.00,50.00
58,Postgraduate,Alone,78028.00,528.00,25.13,Has child,1 child,158.00,19.00,288.00,25.00,0.00,38.00
27,Postgraduate,Alone,95169.00,1901.00,12.00,No child,No child,1285.00,21.00,449.00,106.00,20.00,20.00
33,Undergraduate,In couple,56337.00,724.00,18.53,Has child,2 children,349.00,16.00,144.00,28.00,5.00,182.00
27,Postgraduate,In couple,22434.00,58.00,19.93,Has child,1 child,4.00,12.00,11.00,3.00,13.00,15.00
60,Postgraduate,In couple,36930.00,297.00,16.83,Has child,1 child,223.00,2.00,31.00,0.00,2.00,39.00
60,Postgraduate,Alone,36130.00,488.00,20.30,Has child,1 child,157.00,43.00,127.00,68.00,56.00,37.00
61,Postgraduate,In couple,65569.00,859.00,23.27,Has child,1 child,397.00,46.00,288.00,20.00,38.00,70.00
62,Postgraduate,In couple,83844.00,1574.00,17.00,No child,No child,901.00,31.00,345.00,75.00,31.00,191.00
46,Postgraduate,In couple,19514.00,69.00,8.37,Has child,2 children,14.00,3.00,21.00,2.00,1.00,28.00
51,Postgraduate,Alone,36736.00,17.00,17.07,Has child,2 children,10.00,0.00,3.00,0.00,0.00,4.00
35,Postgraduate,In couple,77568.00,2194.00,25.67,Has child,1 child,1230.00,0.00,396.00,232.00,178.00,158.00
38,Postgraduate,In couple,49187.00,116.00,8.87,Has child,1 child,81.00,1.00,31.00,2.00,1.00,0.00
36,Postgraduate,Alone,30168.00,279.00,19.20,Has child,1 child,154.00,20.00,66.00,0.00,12.00,27.00
46,Postgraduate,In couple,34053.00,103.00,25.13,Has child,1 child,63.00,0.00,21.00,7.00,0.00,12.00
